,acousticness,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year,decade,letter_keys,modes,key_mode,scaled_speech,scaled_duration,scaled_loudness,scaled_tempo,scaled_pop,A Minor,Ab Major,Ab Minor,B Major,B Minor,Bb Major,Bb Minor,C Major,C Minor,D Major,D Minor,Db Major,Db Minor,E Major,E Minor,Eb Major,Eb Minor,F Major,F Minor,F# Major,F# Minor,G Major,G Minor,1930s,1940s,1950s,1960s,1970s,1980s,1990s,2000s,2010s,2020s,artist,label
5243,0.973,0.415,207373,0.262,0,6lMqDaZjoqe6J1p8TdHuBZ,2.58e-06,9,0.106,-12.53,1,I Know You Care,4,2020-06-05,0.0333,105.861,0.311,2020,2020s,A,Major,A Major,0.13647820819186868,0.03746763851161605,0.7434030224727899,0.43369481054197007,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Ellie Goulding,Interscope
5244,0.0962,0.535,191333,0.648,0,6smYfKpqsvpmqBXkLjYGJo,0.0,10,0.11800000000000001,-4.479,1,Power,73,2020-05-21,0.159,162.084,0.511,2020,2020s,Bb,Major,Bb Major,0.6516527057809945,0.034496383367491654,0.8694855532064835,0.6640310376048277,0.73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Ellie Goulding,Interscope
5245,0.504,0.47,236280,0.527,0,2XZt5ACXfEiF9QyxMnwaIr,0.0,10,0.33299999999999996,-5.6770000000000005,1,I Can't Make You Love Me,50,2010-12-13,0.0427,123.09100000000001,0.43,2010,2010s,Bb,Major,Bb Major,0.17500358828206583,0.0428223811831375,0.8507242972359252,0.5042832386282166,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Tank,Atlantic
5246,0.298,0.364,242307,0.537,1,3v10vlZlZPApvDz3kE4aNe,0.0,6,0.191,-5.912000000000001,0,Fuckin' wit Me,53,2016-01-22,0.16399999999999998,185.53,0.11900000000000001,2016,2010s,F#,Minor,F# Minor,0.672144929233227,0.04393882474633187,0.8470440842533866,0.7600853779942727,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Tank,Atlantic
5247,0.165,0.635,309120,0.324,1,2HWelwHQS4EdRqIycZOc3O,4.18e-06,6,0.10800000000000001,-9.51,0,When We,64,2017-09-29,0.0769,117.863,0.0741,2017,2010s,F#,Minor,F# Minor,0.3151703966953363,0.05631528795982211,0.7906976744186047,0.48286499707076463,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Tank,Atlantic
5248,0.409,0.475,279307,0.882,1,32BNHfgpllA7lHnALwD3bE,0.0,11,0.243,-3.883,1,Moment 4 Life,50,2010-11-22,0.2439949970121604,98.0,0.369,2010,2010s,B,Major,B Major,1.0,0.050792717535147504,0.8788191997494323,0.4014896083837585,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5249,0.0178,0.569,265333,0.858,1,2bgW1SJqUjIkWcbxTPTIdy,0.0,1,0.127,-4.8469999999999995,1,Right By My Side,55,2012-01-01,0.2439949970121604,161.921,0.495,2012,2010s,Db,Major,Db Major,1.0,0.048204168945122916,0.8637224962806358,0.6633632538684343,0.55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5250,0.0403,0.728,205640,0.858,1,5kcE7pp02ezLZaUbbMv3Iq,4.26e-06,9,0.0241,-3.6860000000000004,1,Pound The Alarm,63,2012-01-01,0.0609,125.054,0.591,2012,2010s,A,Major,A Major,0.24959528164819225,0.03714661699261558,0.881904314462454,0.5123253212941076,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5251,0.0884,0.867,272453,0.5579999999999999,1,7KcGEssn7BnJdTgildK5y0,4.05e-06,1,0.541,-6.975,1,No Frauds,64,2017-03-10,0.2439949970121604,139.061,0.4320000000000001,2017,2010s,Db,Major,Db Major,1.0,0.04952308020610582,0.8303969931876909,0.5697096574638149,0.64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5252,0.0307,0.7979999999999999,245693,0.743,1,0UBix9tZesweFgNw76x9Z7,5.96e-05,10,0.16399999999999998,-6.178,0,Roman Holiday,49,2012-04-03,0.0903,128.096,0.425,2012,2010s,Bb,Minor,Bb Minor,0.37008955554731954,0.04456604855668132,0.8428783963667685,0.5247878864849586,0.49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5253,0.214,0.84,194733,0.736,1,2iGasQ2ci0qQ0lw03hfjNw,0.007109999999999998,1,0.0808,-6.7970000000000015,1,Trini Dem Girls,51,2014-12-15,0.228,109.98200000000001,0.32299999999999995,2014,2010s,Db,Major,Db Major,0.9344453894218036,0.03512620054268012,0.8331845587659541,0.450577858257781,0.51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5254,0.129,0.8420000000000001,229627,0.466,1,6cJ7CoT1gJ89Xy7NJXIInt,0.000582,10,0.187,-7.231,0,Want Some More,50,2014-12-15,0.0518,124.92200000000001,0.214,2014,2010s,Bb,Minor,Bb Minor,0.21229943496512904,0.04158997716357019,0.8263879101088404,0.5117845393726111,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5255,0.113,0.88,199400,0.775,1,19Fcrc0nJiwMKom00gS9SW,0.00264,7,0.0943,-5.132999999999999,1,Good Form,65,2018-08-10,0.0952,96.507,0.284,2018,2010s,G,Major,G Major,0.3901719345305074,0.03599071723579911,0.8592435987784827,0.39537303710501415,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5256,0.0166,0.7659999999999999,174893,0.8809999999999999,0,4Uy3kNxW2kB8AEoXljEcth,2.3e-06,9,0.34700000000000003,-5.1579999999999995,0,"Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse",66,2018-12-14,0.13699999999999998,112.027,0.674,2018,2010s,A,Minor,A Minor,0.5614869225911713,0.03145103208510979,0.8588520867590635,0.45895588120823794,0.66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5257,0.172,0.6779999999999999,219507,0.5660000000000001,1,5lHahTxTKxsQbE4YJlJDWB,0.000657,1,0.0537,-7.569,1,Shanghai,53,2014-12-15,0.2439949970121604,139.97899999999998,0.42200000000000004,2014,2010s,Db,Major,Db Major,1.0,0.03971534486565629,0.8210946676062955,0.5734705499178585,0.53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5258,0.0305,0.603,197307,0.688,1,5h5sJvkKdIfC4yjALOmPn7,0.0,11,0.37799999999999995,-8.794,0,Massive Attack,47,2010-01-01,0.2439949970121604,169.592,0.685,2010,2010s,B,Minor,B Minor,1.0,0.03560300919236691,0.8019105786547648,0.6947900578063101,0.47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5259,0.0718,0.7509999999999999,293733,0.46299999999999997,1,0MVUm3Nied9ocRAkDjRWvP,1.6e-05,1,0.105,-10.966,1,All Things Go,49,2014-12-15,0.2439949970121604,124.009,0.276,2014,2010s,Db,Major,Db Major,1.0,0.053464994761403026,0.7678960144076423,0.5080441310822603,0.49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5260,0.41100000000000003,0.6679999999999999,312027,0.494,1,5pekaGq0N6VkDiTZJgK18A,0.0,8,0.0969,-7.251,0,Only,52,2014-12-15,0.2439949970121604,120.056,0.257,2014,2010s,Ab,Minor,Ab Minor,1.0,0.05685378164460825,0.8260747004933052,0.4918493512665359,0.52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5261,0.0448,0.557,212347,0.415,1,6BSwQkA7kC6iFEBHyg2tcu,0.0,9,0.203,-7.0310000000000015,0,Did It On’em,45,2010-11-22,0.2439949970121604,155.752,0.496,2010,2010s,A,Minor,A Minor,1.0,0.03838902399084765,0.8295200062641924,0.6380898927039507,0.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5262,0.00195,0.387,245253,0.519,1,0sDLdrj9hy5hawrvGW7RNf,0.00455,4,0.414,-10.225,1,Your Love,45,2010-11-22,0.2439949970121604,189.446,0.17800000000000002,2010,2010s,E,Major,E Major,1.0,0.04448454280459811,0.7795004306632214,0.7761285749986686,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5263,0.435,0.6809999999999999,237840,0.703,1,4KpAlKo4zqnfXqhVW0QxPO,0.008790000000000001,2,0.35700000000000004,-5.51,1,Feeling Myself,52,2014-12-15,0.196,139.328,0.48700000000000004,2014,2010s,D,Major,D Major,0.8032951593275153,0.04311135612234161,0.8533395975256441,0.5708035118050236,0.52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5264,0.0533,0.898,237493,0.733,1,6supMAknraGpJrN5qqYfV8,0.00011499999999999999,7,0.102,-4.75,1,Good Form (feat. Lil Wayne),62,2018-11-29,0.17800000000000002,96.51,0.295,2018,2010s,G,Major,G Major,0.7295231548994783,0.043047077722403265,0.8652415629159815,0.39538532760323,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5265,0.523,0.818,276173,0.9470000000000001,1,73lL4lNsCWq4zkUAkKwVXd,0.0,10,0.35100000000000003,-2.8689999999999998,1,Roman's Revenge,44,2010-11-22,0.2439949970121604,112.404,0.436,2010,2010s,Bb,Major,Bb Major,1.0,0.05021217429190025,0.8946989272570668,0.4605003871506938,0.44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5266,0.26899999999999996,0.72,200013,0.861,1,0iYebKFUSfF72fUu2OW6ZT,5.11e-06,11,0.601,-4.3389999999999995,1,Super Bass,73,2010-01-01,0.209,126.991,0.669,2010,2010s,B,Major,B Major,0.8565749403033198,0.03610426956767867,0.8716780205152299,0.5202608863087947,0.73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5267,0.135,0.747,210627,0.716,1,1oHNvJVbFkexQc0BpQp7Y4,0.0,11,0.251,-2.457,0,Starships,71,2011-01-01,0.075,125.008,0.7509999999999999,2011,2010s,B,Minor,B Minor,0.30738335178348797,0.03807041059634054,0.9011510453370919,0.5121368669881315,0.71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5268,0.405,0.573,312027,0.495,1,4MRT0dDbhqFKl67WzhUbSw,0.0,8,0.0969,-7.245,0,Only,68,2014-12-15,0.2439949970121604,179.196,0.255,2014,2010s,Ab,Minor,Ab Minor,1.0,0.05685378164460825,0.8261686633779658,0.7341360394279183,0.68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5269,0.4370000000000001,0.564,237840,0.703,1,5fyIGoaaKelzdyW8ELhYJZ,0.00927,2,0.358,-5.459,1,Feeling Myself,66,2014-12-15,0.2439949970121604,139.045,0.47700000000000004,2014,2010s,D,Major,D Major,1.0,0.04311135612234161,0.8541382820452588,0.569644108139997,0.66,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5270,0.406,0.68,279307,0.882,1,0ConttVd0Ebk3dLNquOmh0,0.0,11,0.24100000000000002,-3.883,1,Moment 4 Life,63,2010-01-01,0.23600000000000002,97.943,0.386,2010,2010s,B,Major,B Major,0.9672329469453755,0.050792717535147504,0.8788191997494323,0.4012560889176578,0.63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5271,0.135,0.747,210627,0.716,1,59RSrxkSKSixEWBAIvE5Wa,0.0,11,0.251,-2.457,0,Starships,66,2012-01-01,0.075,125.008,0.7509999999999999,2012,2010s,B,Minor,B Minor,0.30738335178348797,0.03807041059634054,0.9011510453370919,0.5121368669881315,0.66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5272,0.0668,0.9640000000000001,260240,0.605,1,794F99D5BQHS5ZGRXAs7I5,7.78e-06,9,0.214,-6.223,1,Anaconda,65,2014-12-15,0.179,129.994,0.6459999999999999,2014,2010s,A,Major,A Major,0.7336215995899246,0.047260739864759725,0.8421736747318144,0.5325636750228399,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5273,0.00812,0.391,268000,0.604,1,2bkyTJ4bAnc8a5ly3dg9DX,5.18e-06,2,0.0443,-8.104,1,Pills N Potions,63,2014-12-15,0.212,169.658,0.168,2014,2010s,D,Major,D Major,0.8688702743746594,0.04869820494695457,0.812716310390729,0.6950604487670582,0.63,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5274,0.00212,0.6559999999999999,227560,0.6920000000000001,1,4bBrKDo8rchikwZOtmXbIH,0.00305,1,0.128,-6.145,0,The Night Is Still Young,63,2014-12-15,0.0563,128.016,0.693,2014,2010s,Db,Minor,Db Minor,0.23074243607213832,0.041207085369124735,0.8433951922324017,0.5244601398658697,0.63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5275,0.0409,0.9109999999999999,156882,0.637,1,75dLEqanQTupF3dtP9exT5,3.68e-05,8,0.23800000000000002,-8.381,1,Yikes,77,2020-02-07,0.2439949970121604,149.996,0.66,2020,2020s,Ab,Major,Ab Major,1.0,0.028114668219721726,0.8083783572155665,0.6145085234605128,0.77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Nicki Minaj,Island
5276,0.0020399999999999997,0.424,245253,0.52,1,3bGxiCPouq52ZtI8ybMCX5,0.00413,11,0.41100000000000003,-10.231,1,Your Love,56,2010-01-01,0.2439949970121604,189.62900000000002,0.184,2010,2010s,B,Major,B Major,1.0,0.04448454280459811,0.7794064677785608,0.7768782953898342,0.56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5277,0.0403,0.728,205640,0.858,1,0LohatbcUXRauoeMlR1jnS,4.26e-06,9,0.0241,-3.6860000000000004,1,Pound The Alarm,60,2011-01-01,0.0609,125.054,0.591,2011,2010s,A,Major,A Major,0.24959528164819225,0.03714661699261558,0.881904314462454,0.5123253212941076,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5278,0.0743,0.887,219227,0.6729999999999999,1,3keUgTGEoZJt0QkzTB6kHg,4.0600000000000004e-05,10,0.124,-6.846,0,Truffle Butter,63,2015-01-23,0.0503,105.113,0.491,2015,2010s,Bb,Minor,Bb Minor,0.20615176792945927,0.03966347756887607,0.8324171952078928,0.43063037965348994,0.63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5279,0.0148,0.664,212920,0.848,1,5Fx2DfzfEm5KruaIsOC6xD,0.000118,10,0.1,-4.926,1,Fly,56,2010-01-01,0.0386,119.87799999999999,0.196,2010,2010s,Bb,Major,Bb Major,0.15819996505123515,0.03849516670890146,0.8624853182992718,0.4911201150390633,0.56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5280,0.0289,0.879,196893,0.83,1,13VDHbpoKlRhtgUaWTE2Ld,0.131,7,0.204,-5.941,1,Stupid Hoe,54,2011-01-01,0.2439949970121604,100.014,0.7190000000000001,2011,2010s,G,Major,G Major,1.0,0.03552631968927043,0.8465899303108605,0.4097406295193186,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5281,0.0609,0.647,183560,0.8340000000000001,1,2jATUzETZL49e6SywauZKE,0.00851,8,0.20199999999999999,-3.395,1,Va Va Voom,63,2012-01-01,0.0317,126.87799999999999,0.7040000000000001,2012,2010s,Ab,Major,Ab Major,0.12992069668715425,0.03305651016080344,0.8864615143684911,0.5197979442093318,0.63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5282,0.0227,0.8140000000000001,268493,0.782,1,4It00tEYLwpjQtAhqnjCPC,0.0016699999999999998,9,0.0956,-6.005,1,Beez In The Trap,60,2012-01-01,0.218,150.011,0.6829999999999999,2012,2010s,A,Major,A Major,0.8934609425173384,0.0487895284373569,0.8455876595411479,0.6145699759515919,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5283,0.135,0.531,218747,0.6829999999999999,1,6bzwoiUt0s1KDOedyy4OtQ,0.00265,1,0.22,-4.093,0,High School,57,2012-01-01,0.2439949970121604,84.81700000000002,0.212,2012,2010s,Db,Minor,Db Minor,1.0,0.03957456220296711,0.8755304987863127,0.3474810623906659,0.57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5284,0.0445,0.5589999999999999,212347,0.414,1,4qhhB1wqCRU5BBzotRGov3,0.0,9,0.204,-7.032,0,Did It On’em,53,2010-01-01,0.2439949970121604,155.94899999999996,0.47200000000000003,2010,2010s,A,Minor,A Minor,1.0,0.03838902399084765,0.8295043457834157,0.6388969687534566,0.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5285,0.0579,0.89,220467,0.667,1,7e44z4wOjkllaD8eulUeMd,2.97e-05,2,0.10800000000000001,-6.862,1,Truffle Butter,63,2014-12-15,0.0521,105.09899999999999,0.522,2014,2010s,D,Major,D Major,0.21352896837226298,0.03989317559747421,0.8321666275154648,0.43057302399514935,0.63,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5286,0.889,0.33,259107,0.21,1,5wzuewBsK1GdViQK4uBraa,1.1e-05,4,0.0784,-10.808,1,Grand Piano,57,2014-12-15,0.0307,128.154,0.135,2014,2010s,E,Major,E Major,0.12582225199670774,0.04705086255314545,0.7703703703703704,0.5250255027837979,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5287,0.276,0.69,191600,0.7290000000000001,1,1e4rwBPVI32vZtTJu7mJ4J,5.08e-05,6,0.106,-5.08,0,Chun-Li,71,2018-08-10,0.2439949970121604,128.96,0.478,2018,2010s,F#,Minor,F# Minor,1.0,0.034545842539778514,0.8600736042596508,0.5283275499711174,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5288,0.518,0.802,276173,0.9470000000000001,1,7eK3fdGXCmhGfE8dKtETQU,0.0,10,0.34600000000000003,-2.8680000000000003,1,Roman's Revenge,52,2010-01-01,0.2439949970121604,112.416,0.444,2010,2010s,Bb,Major,Bb Major,1.0,0.05021217429190025,0.8947145877378435,0.46054954914355717,0.52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5289,0.128,0.893,190747,0.6409999999999999,1,1ZDmxwg7Lywlx68b7SsJjj,8.06e-05,1,0.086,-3.051,1,MEGATRON,73,2019-06-21,0.2439949970121604,94.01700000000001,0.7709999999999999,2019,2010s,Db,Major,Db Major,1.0,0.03438783252494446,0.8918487197556965,0.3851719235858758,0.73,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5290,0.0876,0.381,235773,0.68,1,180jaPAbXwB4nvtieXteYf,0.00147,1,0.168,-4.724,1,Right Thru Me,50,2010-01-01,0.162,162.246,0.16699999999999998,2010,2010s,Db,Major,Db Major,0.6639480398523341,0.042728464327896155,0.8656487354161773,0.6646947245084825,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5291,0.0301,0.8590000000000001,198053,0.746,1,11a6GzsfPoLY1bVw3IFeMs,0.000877,9,0.16899999999999998,-3.014,1,I'm Legit,52,2012-01-01,0.0663,75.002,0.5429999999999999,2012,2010s,A,Major,A Major,0.27172688297660336,0.035741198490217084,0.8924281575444366,0.30727064906121077,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5292,0.5529999999999999,0.446,185413,0.7290000000000001,1,0rhhhXNF2nNxg5PbG7fS3v,0.0176,1,0.159,-6.13,1,Save Me,50,2010-01-01,0.121,82.969,0.596,2010,2010s,Db,Major,Db Major,0.49591180754402725,0.03339976052128115,0.843630099444053,0.3399101154897149,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5293,0.251,0.715,269947,0.67,1,490r1lg2turCiWsPAAxVBP,0.0,11,0.109,-5.779,1,Bed Of Lies,54,2014-12-15,0.19399999999999998,86.01,0.124,2014,2010s,B,Major,B Major,0.7950982699466221,0.049058867899922795,0.8491269281966958,0.3523685838478273,0.54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5294,0.26899999999999996,0.72,200013,0.861,1,2jSwKQBouf0brIcxGfA9CZ,5.11e-06,11,0.601,-4.3389999999999995,1,Super Bass,72,2010-01-01,0.209,126.991,0.669,2010,2010s,B,Major,B Major,0.8565749403033198,0.03610426956767867,0.8716780205152299,0.5202608863087947,0.72,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5295,0.406,0.68,279307,0.882,1,4b0JUNVDwcGdStrJD20M1A,0.0,11,0.24100000000000002,-3.883,1,Moment 4 Life,63,2010-01-01,0.23600000000000002,97.943,0.386,2010,2010s,B,Major,B Major,0.9672329469453755,0.050792717535147504,0.8788191997494323,0.4012560889176578,0.63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5296,0.0227,0.8140000000000001,268480,0.782,1,0x335qdLBS6o30hYdc8h2I,0.0016699999999999998,9,0.0956,-6.005,1,Beez In The Trap,48,2011-01-01,0.218,150.011,0.6829999999999999,2011,2010s,A,Major,A Major,0.8934609425173384,0.04878712031286354,0.8455876595411479,0.6145699759515919,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5297,0.31,0.653,216493,0.445,1,049V1aSofNvW906vGZgFsD,0.0,0,0.11599999999999999,-7.183,0,Get On Your Knees,53,2014-12-15,0.0413,144.02,0.17600000000000002,2014,2010s,C,Minor,C Minor,0.16926576571544072,0.039157030463886286,0.8271396131861248,0.5900258510145807,0.53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5298,0.0878,0.809,254080,0.588,1,3y9cCbnBn0zjkJa2YkOj70,7.240000000000001e-05,0,0.171,-5.167000000000002,1,Black Barbies,62,2016-11-30,0.0869,146.024,0.249,2016,2010s,C,Major,C Major,0.35615484359980143,0.04611965933559475,0.8587111424320727,0.5982359038227547,0.62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5299,0.0867,0.917,191700,0.679,1,2qsQ8eVDPmobZpvDxQCVQu,0.0,6,0.588,-6.0829999999999975,1,Barbie Tingz,66,2018-04-12,0.2439949970121604,102.449,0.45299999999999996,2018,2010s,F#,Major,F# Major,1.0,0.03456436657434288,0.8443661420405607,0.4197164172378335,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
5300,0.264,0.723,200013,0.862,1,3t3bnn2VzxXYqleFpsH6Cb,4.46e-06,11,0.599,-4.357,1,Super Bass,54,2010-11-22,0.201,126.98899999999999,0.679,2010,2010s,B,Major,B Major,0.8237873827797478,0.03610426956767867,0.8713961318612482,0.5202526926433174,0.54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nicki Minaj,Island
